..\..\genre-recognition\data\genres\reggae\reggae.00000.mp3 Predicted :  reggae 99.89% 0.11% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00006.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00007.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.00008.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00009.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00010.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000100.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000101.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000102.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000103.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000104.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000105.mp3 Predicted :  salsa  0.01% 99.86% 0.14%
..\..\genre-recognition\data\genres\salsa\salsa.000106.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000107.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000108.mp3 Predicted :  salsa  0.00% 99.98% 0.02%
..\..\genre-recognition\data\genres\salsa\salsa.000109.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00011.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000110.mp3 Predicted :  salsa  0.01% 99.79% 0.20%
..\..\genre-recognition\data\genres\salsa\salsa.000111.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000112.mp3 Predicted :  salsa  0.01% 99.95% 0.04%
..\..\genre-recognition\data\genres\salsa\salsa.000113.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000114.mp3 Predicted :  salsa  0.05% 90.48% 9.47%
..\..\genre-recognition\data\genres\salsa\salsa.000115.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000116.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000117.mp3 Predicted :  salsa  0.02% 99.91% 0.08%
..\..\genre-recognition\data\genres\salsa\salsa.000118.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000119.mp3 Predicted :  salsa  0.00% 99.98% 0.02%
..\..\genre-recognition\data\genres\salsa\salsa.00012.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000120.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000121.mp3 Predicted :  salsa  0.01% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000122.mp3 Predicted :  salsa  0.02% 99.97% 0.02%
..\..\genre-recognition\data\genres\salsa\salsa.000123.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000124.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000125.mp3 Predicted :  salsa  0.08% 99.92% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000126.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000127.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000128.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000129.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00013.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000130.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000131.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000132.mp3 Predicted :  salsa  0.00% 99.93% 0.06%
..\..\genre-recognition\data\genres\salsa\salsa.000133.mp3 Predicted :  salsa  0.00% 99.98% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000134.mp3 Predicted :  salsa  0.03% 99.62% 0.35%
..\..\genre-recognition\data\genres\salsa\salsa.000135.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000136.mp3 Predicted :  salsa  0.01% 99.98% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000137.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000138.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000139.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.00014.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000140.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000141.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000142.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000143.mp3 Predicted :  salsa  0.02% 99.98% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000144.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000145.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000146.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000147.mp3 Predicted :  salsa  0.00% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000148.mp3 Predicted :  salsa  0.00% 99.98% 0.02%
..\..\genre-recognition\data\genres\salsa\salsa.000149.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.00015.mp3 Predicted :  salsa  0.09% 99.84% 0.07%
..\..\genre-recognition\data\genres\salsa\salsa.000150.mp3 Predicted :  salsa  0.02% 99.80% 0.18%
..\..\genre-recognition\data\genres\salsa\salsa.000151.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000152.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000153.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000154.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000155.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000156.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000157.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000158.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000159.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00016.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000160.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000161.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000162.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000163.mp3 Predicted :  salsa  0.02% 99.98% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000164.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000165.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000166.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000167.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000168.mp3 Predicted :  salsa  0.00% 99.92% 0.08%
..\..\genre-recognition\data\genres\salsa\salsa.000169.mp3 Predicted :  salsa  0.00% 99.98% 0.02%
..\..\genre-recognition\data\genres\salsa\salsa.00017.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000170.mp3 Predicted :  salsa  0.00% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000171.mp3 Predicted :  salsa  0.00% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000172.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000173.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000174.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000175.mp3 Predicted :  salsa  0.02% 99.09% 0.89%
..\..\genre-recognition\data\genres\salsa\salsa.000176.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000177.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000178.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000179.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00018.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000180.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000181.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000182.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000183.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000184.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000185.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000186.mp3 Predicted :  salsa  0.03% 99.53% 0.44%
..\..\genre-recognition\data\genres\salsa\salsa.000187.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000188.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000189.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00019.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000190.mp3 Predicted :  salsa  0.03% 99.97% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000191.mp3 Predicted :  salsa  0.00% 99.96% 0.04%
..\..\genre-recognition\data\genres\salsa\salsa.000192.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000193.mp3 Predicted :  salsa  0.02% 99.97% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000194.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000195.mp3 Predicted :  salsa  0.00% 99.98% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000196.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000197.mp3 Predicted :  salsa  0.00% 99.98% 0.02%
..\..\genre-recognition\data\genres\salsa\salsa.000198.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000199.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00020.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000200.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000201.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000202.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000203.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000204.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000205.mp3 Predicted :  salsa  0.00% 99.98% 0.02%
..\..\genre-recognition\data\genres\salsa\salsa.000206.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000207.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000208.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000209.mp3 Predicted :  salsa  0.01% 99.98% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.00021.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000210.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000211.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000212.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000213.mp3 Predicted :  salsa  0.00% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000214.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000215.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000216.mp3 Predicted :  salsa  0.00% 99.96% 0.04%
..\..\genre-recognition\data\genres\salsa\salsa.000217.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000218.mp3 Predicted :  salsa  0.09% 99.91% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000219.mp3 Predicted :  salsa  0.04% 99.96% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00022.mp3 Predicted :  salsa  0.00% 99.95% 0.05%
..\..\genre-recognition\data\genres\salsa\salsa.000220.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000221.mp3 Predicted :  salsa  0.03% 99.81% 0.16%
..\..\genre-recognition\data\genres\salsa\salsa.000222.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000223.mp3 Predicted :  salsa  0.00% 99.97% 0.03%
..\..\genre-recognition\data\genres\salsa\salsa.000224.mp3 Predicted :  salsa  0.05% 99.95% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000225.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000226.mp3 Predicted :  salsa  0.03% 99.97% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000227.mp3 Predicted :  salsa  0.04% 99.95% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000228.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000229.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00023.mp3 Predicted :  salsa  0.00% 99.98% 0.02%
..\..\genre-recognition\data\genres\salsa\salsa.000230.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000231.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000232.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000233.mp3 Predicted :  salsa  0.01% 99.82% 0.17%
..\..\genre-recognition\data\genres\salsa\salsa.000234.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000235.mp3 Predicted :  salsa  0.03% 99.97% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000236.mp3 Predicted :  salsa  0.04% 99.96% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000237.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000238.mp3 Predicted :  salsa  0.00% 99.57% 0.43%
..\..\genre-recognition\data\genres\salsa\salsa.000239.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00024.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000240.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000241.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000242.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000243.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000244.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000245.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000246.mp3 Predicted :  salsa  0.05% 99.94% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000247.mp3 Predicted :  salsa  0.00% 99.97% 0.03%
..\..\genre-recognition\data\genres\salsa\salsa.000248.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000249.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00025.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000250.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000251.mp3 Predicted :  salsa  0.06% 99.93% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000252.mp3 Predicted :  salsa  0.07% 99.69% 0.24%
..\..\genre-recognition\data\genres\salsa\salsa.000253.mp3 Predicted :  salsa  0.02% 99.98% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000254.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000255.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000256.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000257.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000258.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000259.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00026.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000260.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000261.mp3 Predicted :  salsa  0.00% 99.76% 0.24%
..\..\genre-recognition\data\genres\salsa\salsa.000262.mp3 Predicted :  salsa  0.09% 99.10% 0.81%
..\..\genre-recognition\data\genres\salsa\salsa.000263.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000264.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000265.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000266.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000267.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000268.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000269.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00027.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000270.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000271.mp3 Predicted :  salsa  0.00% 99.91% 0.09%
..\..\genre-recognition\data\genres\salsa\salsa.000272.mp3 Predicted :  salsa  0.00% 99.97% 0.02%
..\..\genre-recognition\data\genres\salsa\salsa.000273.mp3 Predicted :  salsa  0.00% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000274.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000275.mp3 Predicted :  salsa  0.00% 99.96% 0.04%
..\..\genre-recognition\data\genres\salsa\salsa.000276.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000277.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.000278.mp3 Predicted :  salsa  0.09% 98.98% 0.92%
..\..\genre-recognition\data\genres\salsa\salsa.000279.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00028.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.000280.mp3 Predicted :  salsa  0.05% 99.31% 0.64%
..\..\genre-recognition\data\genres\salsa\salsa.000281.mp3 Predicted :  salsa  0.00% 99.69% 0.31%
..\..\genre-recognition\data\genres\salsa\salsa.00029.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00030.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00031.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00032.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00033.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00034.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00035.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00036.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.00037.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00038.mp3 Predicted :  salsa  0.01% 99.98% 0.02%
..\..\genre-recognition\data\genres\salsa\salsa.00039.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00040.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00041.mp3 Predicted :  salsa  0.00% 99.87% 0.12%
..\..\genre-recognition\data\genres\salsa\salsa.00042.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00043.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00044.mp3 Predicted :  salsa  0.01% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00045.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.00046.mp3 Predicted :  salsa  0.00% 99.98% 0.02%
..\..\genre-recognition\data\genres\salsa\salsa.00047.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00048.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00049.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00050.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.00051.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00052.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00053.mp3 Predicted :  salsa  0.01% 99.93% 0.06%
..\..\genre-recognition\data\genres\salsa\salsa.00054.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00055.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00056.mp3 Predicted :  salsa  0.02% 99.95% 0.03%
..\..\genre-recognition\data\genres\salsa\salsa.00057.mp3 Predicted :  salsa  0.02% 99.96% 0.02%
..\..\genre-recognition\data\genres\salsa\salsa.00058.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00059.mp3 Predicted :  salsa  0.00% 99.97% 0.03%
..\..\genre-recognition\data\genres\salsa\salsa.00060.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.00061.mp3 Predicted :  salsa  0.02% 99.98% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00062.mp3 Predicted :  salsa  0.10% 99.89% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00063.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00064.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00065.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00066.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.00067.mp3 Predicted :  salsa  0.00% 99.99% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00068.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00069.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00070.mp3 Predicted :  salsa  0.02% 99.98% 0.00%
..\..\genre-recognition\data\genres\salsa\salsa.00071.mp3 Predicted :  salsa  0.00% 99.99% 0.01%
..\..\genre-recognition\data\genres\salsa\salsa.00072.mp3 Predicted :  salsa  0.00% 100.00% 0.00%
